code,nom,cdc_concerne,fichier_source,ligne_pdf,type,base_code,base_nom,numero_ug,numero_ca,debut_occupation,fin_occupation,tantieme,reliquat
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,149,tantieme,SBA,Base taxe de balayage,065818,056100,01/02/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,150,tantieme,SBA,Base taxe de balayage,065819,167624,29/01/2000,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,151,tantieme,SBA,Base taxe de balayage,065820,520455,28/09/2022,,133.21,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,152,tantieme,SBA,Base taxe de balayage,065821,528891,13/11/2023,,108.35,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,153,tantieme,SBA,Base taxe de balayage,065822,056105,15/07/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,154,tantieme,SBA,Base taxe de balayage,065823,056106,15/01/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,155,tantieme,SBA,Base taxe de balayage,065824,513416,02/12/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,156,tantieme,SBA,Base taxe de balayage,065825,525500,07/06/2023,,109.85,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,157,tantieme,SBA,Base taxe de balayage,065826,413724,16/02/2011,,155.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,158,tantieme,SBA,Base taxe de balayage,065827,498377,23/12/2019,,179.42,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,159,tantieme,SBA,Base taxe de balayage,065828,056112,01/04/1998,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,160,tantieme,SBA,Base taxe de balayage,065829,056113,15/06/1974,20/03/2024,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,161,tantieme,SBA,Base taxe de balayage,065830,443951,14/04/2014,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,162,tantieme,SBA,Base taxe de balayage,065831,056115,01/02/1974,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,163,tantieme,SBA,Base taxe de balayage,065832,405261,22/03/2010,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,164,tantieme,SBA,Base taxe de balayage,065833,465396,18/07/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,165,tantieme,SBA,Base taxe de balayage,065834,056118,15/01/1974,,151.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,166,tantieme,SBA,Base taxe de balayage,065835,056119,15/02/1983,,170.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,167,tantieme,SBA,Base taxe de balayage,065836,056120,15/07/1981,,127.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,168,tantieme,SBA,Base taxe de balayage,065837,056121,15/11/1980,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,169,tantieme,SBA,Base taxe de balayage,065838,056122,01/11/1996,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,170,tantieme,SBA,Base taxe de balayage,065839,490126,08/03/2019,,184.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,171,tantieme,SBA,Base taxe de balayage,065840,468477,26/12/2007,,105.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,172,tantieme,SBA,Base taxe de balayage,145210,000000,01/01/2000,,5.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,180,tantieme,SCH,Base chauffage,065768,528132,11/10/2023,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,181,tantieme,SCH,Base chauffage,065769,245169,15/05/2003,,70.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,182,tantieme,SCH,Base chauffage,065770,056050,01/04/1976,,33.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,183,tantieme,SCH,Base chauffage,065771,459471,24/02/2016,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,184,tantieme,SCH,Base chauffage,065772,309739,17/05/2005,,51.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,185,tantieme,SCH,Base chauffage,065773,434759,27/05/2013,,91.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,186,tantieme,SCH,Base chauffage,065774,056054,01/01/1984,,70.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,187,tantieme,SCH,Base chauffage,065775,487596,05/10/2018,,33.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,188,tantieme,SCH,Base chauffage,065776,482731,09/03/2018,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,189,tantieme,SCH,Base chauffage,065777,489480,02/01/2019,07/06/2024,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,190,tantieme,SCH,Base chauffage,065778,056060,10/05/2000,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,191,tantieme,SCH,Base chauffage,065779,056061,01/01/1987,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,192,tantieme,SCH,Base chauffage,065780,056062,01/11/1979,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,193,tantieme,SCH,Base chauffage,065781,274675,21/05/2004,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,194,tantieme,SCH,Base chauffage,065782,399987,09/10/2009,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,195,tantieme,SCH,Base chauffage,065783,056065,01/05/1997,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,196,tantieme,SCH,Base chauffage,065784,056066,13/10/1999,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,197,tantieme,SCH,Base chauffage,065785,520791,20/10/2022,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,198,tantieme,SCH,Base chauffage,065786,056068,15/04/1983,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,199,tantieme,SCH,Base chauffage,065787,523454,06/03/2023,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,200,tantieme,SCH,Base chauffage,065788,469631,25/11/2016,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,201,tantieme,SCH,Base chauffage,065789,056071,01/08/1996,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,202,tantieme,SCH,Base chauffage,065790,494657,18/07/2019,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,203,tantieme,SCH,Base chauffage,065791,056073,15/01/1974,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,204,tantieme,SCH,Base chauffage,065792,056074,01/03/1997,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,205,tantieme,SCH,Base chauffage,065793,502394,07/08/2020,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,206,tantieme,SCH,Base chauffage,065794,496880,29/10/2019,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,207,tantieme,SCH,Base chauffage,065795,472260,17/02/2017,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,208,tantieme,SCH,Base chauffage,065796,433758,08/04/2013,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,209,tantieme,SCH,Base chauffage,065797,460566,21/03/2016,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,210,tantieme,SCH,Base chauffage,065798,427015,06/09/2012,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,211,tantieme,SCH,Base chauffage,065799,239872,30/05/2003,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,212,tantieme,SCH,Base chauffage,065800,056083,01/05/1974,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,213,tantieme,SCH,Base chauffage,065801,164807,07/10/2004,10/10/2024,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,214,tantieme,SCH,Base chauffage,065802,204295,30/07/2002,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,215,tantieme,SCH,Base chauffage,065803,463158,02/05/2016,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,216,tantieme,SCH,Base chauffage,065804,451943,16/03/2015,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,217,tantieme,SCH,Base chauffage,065805,504080,02/11/2020,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,218,tantieme,SCH,Base chauffage,065806,056088,15/08/1979,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,219,tantieme,SCH,Base chauffage,065807,425900,11/07/2012,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,226,tantieme,SCH,Base chauffage,065808,511036,30/08/2021,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,227,tantieme,SCH,Base chauffage,065809,462243,06/04/2016,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,228,tantieme,SCH,Base chauffage,065810,409161,09/08/2010,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,229,tantieme,SCH,Base chauffage,065811,212668,01/03/2006,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,230,tantieme,SCH,Base chauffage,065812,152236,23/11/2001,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,231,tantieme,SCH,Base chauffage,065813,056095,01/10/1976,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,232,tantieme,SCH,Base chauffage,065814,056096,01/01/1998,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,233,tantieme,SCH,Base chauffage,065815,444269,28/05/2014,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,234,tantieme,SCH,Base chauffage,065816,056098,01/03/1984,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,235,tantieme,SCH,Base chauffage,065817,526328,03/07/2023,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,236,tantieme,SCH,Base chauffage,065818,056100,01/02/1974,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,237,tantieme,SCH,Base chauffage,065819,167624,29/01/2000,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,238,tantieme,SCH,Base chauffage,065820,520455,28/09/2022,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,239,tantieme,SCH,Base chauffage,065821,528891,13/11/2023,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,240,tantieme,SCH,Base chauffage,065822,056105,15/07/1974,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,241,tantieme,SCH,Base chauffage,065823,056106,15/01/1974,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,242,tantieme,SCH,Base chauffage,065824,513416,02/12/2021,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,243,tantieme,SCH,Base chauffage,065825,525500,07/06/2023,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,244,tantieme,SCH,Base chauffage,065826,413724,16/02/2011,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,245,tantieme,SCH,Base chauffage,065827,498377,23/12/2019,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,246,tantieme,SCH,Base chauffage,065828,056112,01/04/1998,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,247,tantieme,SCH,Base chauffage,065829,056113,15/06/1974,20/03/2024,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,248,tantieme,SCH,Base chauffage,065830,443951,14/04/2014,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,249,tantieme,SCH,Base chauffage,065831,056115,01/02/1974,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,250,tantieme,SCH,Base chauffage,065832,405261,22/03/2010,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,251,tantieme,SCH,Base chauffage,065833,465396,18/07/2016,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,252,tantieme,SCH,Base chauffage,065834,056118,15/01/1974,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,253,tantieme,SCH,Base chauffage,065835,056119,15/02/1983,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,254,tantieme,SCH,Base chauffage,065836,056120,15/07/1981,,72.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,255,tantieme,SCH,Base chauffage,065837,056121,15/11/1980,,52.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,256,tantieme,SCH,Base chauffage,065838,056122,01/11/1996,,88.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,257,tantieme,SCH,Base chauffage,065839,490126,08/03/2019,,101.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,258,tantieme,SCH,Base chauffage,065840,468477,26/12/2007,,62.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,259,tantieme,SCH,Base chauffage,145210,000000,01/01/2000,,8.05,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,267,tantieme,SEV,Base de rép. espace vert,065768,528132,11/10/2023,,122.48,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,268,tantieme,SEV,Base de rép. espace vert,065769,245169,15/05/2003,,114.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,269,tantieme,SEV,Base de rép. espace vert,065770,056050,01/04/1976,,68.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,270,tantieme,SEV,Base de rép. espace vert,065771,459471,24/02/2016,,124.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,271,tantieme,SEV,Base de rép. espace vert,065772,309739,17/05/2005,,96.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,272,tantieme,SEV,Base de rép. espace vert,065773,434759,27/05/2013,,146.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,273,tantieme,SEV,Base de rép. espace vert,065774,056054,01/01/1984,,106.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,274,tantieme,SEV,Base de rép. espace vert,065775,487596,05/10/2018,,67.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,275,tantieme,SEV,Base de rép. espace vert,065776,482731,09/03/2018,,133.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,276,tantieme,SEV,Base de rép. espace vert,065777,489480,02/01/2019,07/06/2024,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,277,tantieme,SEV,Base de rép. espace vert,065778,056060,10/05/2000,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,278,tantieme,SEV,Base de rép. espace vert,065779,056061,01/01/1987,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,279,tantieme,SEV,Base de rép. espace vert,065780,056062,01/11/1979,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,280,tantieme,SEV,Base de rép. espace vert,065781,274675,21/05/2004,,107.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,281,tantieme,SEV,Base de rép. espace vert,065782,399987,09/10/2009,,154.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,282,tantieme,SEV,Base de rép. espace vert,065783,056065,01/05/1997,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,283,tantieme,SEV,Base de rép. espace vert,065784,056066,13/10/1999,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,284,tantieme,SEV,Base de rép. espace vert,065785,520791,20/10/2022,,108.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,285,tantieme,SEV,Base de rép. espace vert,065786,056068,15/04/1983,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,286,tantieme,SEV,Base de rép. espace vert,065787,523454,06/03/2023,,178.36,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,287,tantieme,SEV,Base de rép. espace vert,065788,469631,25/11/2016,,132.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,288,tantieme,SEV,Base de rép. espace vert,065789,056071,01/08/1996,,83.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,289,tantieme,SEV,Base de rép. espace vert,065790,494657,18/07/2019,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,290,tantieme,SEV,Base de rép. espace vert,065791,056073,15/01/1974,,168.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,291,tantieme,SEV,Base de rép. espace vert,065792,056074,01/03/1997,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,292,tantieme,SEV,Base de rép. espace vert,065793,502394,07/08/2020,,105.10,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,293,tantieme,SEV,Base de rép. espace vert,065794,496880,29/10/2019,,158.94,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,294,tantieme,SEV,Base de rép. espace vert,065795,472260,17/02/2017,,178.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,295,tantieme,SEV,Base de rép. espace vert,065796,433758,08/04/2013,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,296,tantieme,SEV,Base de rép. espace vert,065797,460566,21/03/2016,,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,297,tantieme,SEV,Base de rép. espace vert,065798,427015,06/09/2012,,159.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,298,tantieme,SEV,Base de rép. espace vert,065799,239872,30/05/2003,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,299,tantieme,SEV,Base de rép. espace vert,065800,056083,01/05/1974,,125.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,300,tantieme,SEV,Base de rép. espace vert,065801,164807,07/10/2004,10/10/2024,109.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,301,tantieme,SEV,Base de rép. espace vert,065802,204295,30/07/2002,,158.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,302,tantieme,SEV,Base de rép. espace vert,065803,463158,02/05/2016,,182.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,303,tantieme,SEV,Base de rép. espace vert,065804,451943,16/03/2015,,129.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,304,tantieme,SEV,Base de rép. espace vert,065805,504080,02/11/2020,,108.60,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,305,tantieme,SEV,Base de rép. espace vert,065806,056088,15/08/1979,,149.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,306,tantieme,SEV,Base de rép. espace vert,065807,425900,11/07/2012,,174.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,313,tantieme,SEV,Base de rép. espace vert,065808,511036,30/08/2021,,135.81,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,314,tantieme,SEV,Base de rép. espace vert,065809,462243,06/04/2016,,110.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,315,tantieme,SEV,Base de rép. espace vert,065810,409161,09/08/2010,,157.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,316,tantieme,SEV,Base de rép. espace vert,065811,212668,01/03/2006,,177.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,317,tantieme,SEV,Base de rép. espace vert,065812,152236,23/11/2001,,130.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,318,tantieme,SEV,Base de rép. espace vert,065813,056095,01/10/1976,,103.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,319,tantieme,SEV,Base de rép. espace vert,065814,056096,01/01/1998,,153.00,0.00
,,,REG114 - TANTIÈMES DC PAR CAUG PRÉSENTS AU 01 JANVIER - 113RU.pdf,320,tantieme,SEV,Base de rép. espace vert,065815,444269,28/05/2014,,177.00,0.00
